,seq_id,ang_vel_err_mean,acc_err_mean,ang_vel_err_max,acc_err_max
0,2100421890282669,0.4083007262298287,0.38100039697081306,4.499629471602328,3.3777181495775372
1,247823452637228,0.42522864175900466,0.22479510616177542,4.923834046505266,2.1576640844274784
2,146734859523827,0.8082871258431952,0.32488436683470723,7.3516767396883775,5.1974255544524
3,1795239267188486,0.7315036389150507,0.45220723104334465,7.914735216433812,3.3369626719621213
4,1718648064889757,0.609201331423657,0.5466607110324041,5.035673105091951,4.872422971167915
5,2063273887328664,0.5141019260501615,0.3243580286030164,4.344525506601057,4.2844358656154435
6,395135734333599,0.5678368614015927,0.4437803014191427,3.3880998946340535,5.470308651416098
7,263070267597787,0.984993966483924,0.39409575655227574,14.15708547985517,3.7087138406864186
8,1014753008676428,0.4211266738432601,0.4499978808535735,6.14176077351349,6.5385445087043825
9,198123397647575,0.8270296081163887,0.17746728376468884,7.391440772302777,1.9269818014880389
10,1931177940505479,0.6323465472956145,0.5263795069990247,5.34983127853255,2.9162706064973145
11,145820422949970,0.7086126503259614,0.354384620856151,8.502895708155195,2.597933826771118
12,182009952689275,0.4915659218734629,0.16971767508836827,4.935827933951508,2.4046692607482782
13,1008221029329889,0.6460344291633409,0.4559256738932654,4.107622603207795,3.356070616477434
14,399195950576622,0.9270716124506027,0.3031332572533678,7.279914507650504,3.05003086899336
15,643495372649567,0.27099838629088463,0.25190068306585406,3.99338084938459,3.1922661119476423
16,1024599341033662,0.7401467172950085,0.17589150076683177,6.0962665655592065,2.5591500130307927
17,203487666948423,0.5031851576394406,0.32686965462384715,4.078669929423323,3.9121464361674225
18,410916322722958,0.18820215867678042,0.16239855667321726,4.5520072631145885,5.177721440143675
19,955615084638299,0.8862632835877179,0.27749325922859425,11.895398012959859,4.050545611953495
20,237500726938324,0.7243526242541714,0.28368372731405583,4.535843731881867,6.069836211429331
21,670410520012837,0.9827064545841857,0.2033035158233327,4.504111210691072,7.142442759703115
22,898972030293554,0.9425636355730025,0.21442885314903787,8.371373449760824,3.6525224515884225
23,299905500837994,0.701880325910289,0.22686580551434932,6.869847451282845,3.459756490944497
24,353903485150701,0.9303084127854558,0.1961125288148991,6.074394923489435,2.341292834668437
25,501321100341226,0.6488090260331627,0.1624194113952486,7.682798893328907,2.557634892893072
26,910410555821206,0.7050940034725712,0.1727904262633702,5.559456905955476,1.1670049608571829
27,327734051135228,0.6086530070392223,0.16806434309118953,5.197715150584907,1.0093661890724983
28,2165220000379117,0.6712606084247476,0.3928539010765963,5.359563412184153,2.6862777740099815
29,142205126653700,0.7366569794451162,0.4871258088559692,4.151928772587423,4.001073245605444
30,180327282813538,0.49857727827830733,0.3272372307278946,5.452460529083447,2.923263882579611
31,178481726332829,0.5398448275607678,0.6554472943450191,4.895782664964334,3.4940898448135975
32,151906702337043,0.17764543794407311,0.2105904447479219,5.969685932298879,2.766235332042682
33,232871430741025,0.5676913671990832,0.13454208091392625,8.150448293989545,1.4765712398466038
34,286510035288905,0.884690592069443,0.23628271571760567,13.882513847215394,2.569991851363288
35,183313009178246,0.6625128944282298,0.5731428939015442,6.323005791606457,3.141334483742873
36,153415092184931,0.3822968080035985,0.40065860148893706,4.9129397950622815,3.177009706079395
37,177099999646982,0.42053903004045357,0.42544586524161604,5.5888442005366095,4.94607393430275
38,159809171378917,0.8397489758431563,0.3729585464049487,7.659139545612427,2.429887676424593
39,137102747096458,0.693494440160414,0.39201945192995064,4.16348240175406,4.20727802796704
40,144788436387220,0.2812392566302473,0.22761697951405924,6.567334847198508,4.400571210653804
41,110982076486017,0.48443994452857747,0.14353505577590162,4.592014529530409,1.0906629429829828
42,1936963843006626,0.5445924058489411,0.13825506329712225,6.634686749598794,1.8600439137457982
43,137757803662107,0.4311500998089862,0.3210922133977696,5.216466879036923,4.127759295256286
44,181980212494019,0.48608797062040504,0.2979641352992968,4.829502457197262,2.5461216251808105
45,174944149865638,0.5116781673080484,0.24693740569039083,4.5696114241392625,1.8988466336813599
46,148313022698476,0.3173870930564889,0.1980021093632853,3.862978410172172,2.818709911506125
47,2142577795957193,0.5258580893108825,0.13169674047695926,3.820027865899022,1.3382340642456494
48,173422010020373,0.4688276308063086,0.1900102898107948,4.3499458022391355,1.8956660198802389
49,2142509999304237,0.6015117470840546,0.1457763326360134,5.186770843864086,1.5757968746205513
50,2166453986939743,0.8291469623195072,0.2663381776567973,9.578408075172705,3.5412174324644767
51,183235705723693,0.37325136767285433,0.28857433993734793,4.109242082452451,2.8376538008038206
52,175814796595035,0.7469354157969275,0.37470412676044873,8.55878497161958,11.044121439128036
53,1839497672785722,0.6273539640804394,0.20450087068711212,4.979017463346103,3.3719139391888127
54,206586463503230,0.5934180849512051,0.5144866148741722,4.898218167820688,2.768207265356384
55,170899227130924,0.7937059607575377,0.23754216792039903,7.2918252054650115,3.7437623874277954
56,180618552655407,0.3056491720839733,0.15669344340921024,5.37756536243783,1.1806223114836143
57,178766769632472,0.2902886020562727,0.18061940580426858,4.335961983281137,3.122255349344106
58,177271779632328,0.5207100877052477,0.3963741725436327,4.113361811221833,3.592651422003665
59,183514802503430,0.6950052639452567,0.5794327379228085,4.435313001897529,3.558861679514034
60,211377916252816,0.6497073118524381,0.5690538149928475,4.292350189714275,2.618969812916014
61,159087918361150,0.6025673844520826,0.18680050733694495,10.503263274379455,3.294371753130531
62,186422668691061,0.776822438015813,0.4790051114132904,6.1357298758863745,3.4125974469371707
63,197194824451525,0.8470139670598542,0.5255229085502884,7.951137696676694,3.543506800708966
64,194006901252838,0.33370238865442076,0.2555035930713548,5.9209584021606645,3.302964709431332
65,191006331605837,0.7695595562677482,0.4409451122761392,9.942514287655024,3.0752132744645695
66,183021975741183,0.7396749268081863,0.35711718155019506,8.039120026860974,5.6291158880049075
67,199449780892286,0.6006295598232632,0.2707057740501984,4.454258039754807,2.328463055963903
68,214078789388753,0.5656346834076186,0.4112728941592433,8.124525561024177,2.176584310668503
69,206177536862294,0.6117362424793358,0.30969250074064725,4.366053620448794,2.2522749669460733
70,216675408946004,0.7581359882148044,0.39683397072101784,8.214692636464779,2.9616907328913893
71,204789383499240,0.39052430720269093,0.37845518528873495,5.129257034759663,4.660494583807056
72,202632990569294,0.642446979007562,0.5628260314847066,3.7545590013434698,3.8804657767335096
73,218329898777280,0.9072453153634914,0.5751166225889399,4.031933093585997,3.3929500974796634
74,187060525471940,0.3141650190243687,0.1757498401686373,5.213348634305778,2.148775092429178
75,201672307146275,0.4099098274526627,0.3293384103172692,4.000306059957464,3.699733582669299
76,213866205895545,0.21559879633102785,0.176923665813817,4.252172297817571,3.233558290170786
77,185393705495692,0.729658470612013,0.29557206342517117,5.979714595018614,2.715750465910434
78,206984540025479,0.6465743838339877,0.3051294157506253,7.2893675131852405,2.1066316010274693
79,212892589322397,0.5385545856673518,0.4779263334902141,5.486891774667279,3.084116983159883
80,214500619346771,0.2857701453400849,0.22969666844822142,5.276685235420241,3.6702046195141427
81,217995235471413,0.5361398569937688,0.2557394717388551,7.815983586202571,2.1288048436246987
82,219273888800642,0.6061993676058569,0.3202989604287105,8.488208105771074,3.0241465743046363
83,223957128216501,0.4976687187406267,0.1635163956161401,6.382530919879361,1.9905169510302698
84,220587792001869,0.4458675728883121,0.4270605972508267,7.45215486270538,7.511209212696482
85,247387142688203,0.5618736676430516,0.6995669781735037,5.055288120309659,3.445975124477539
86,227510924524449,0.30596832983617006,0.14252457327816556,5.034320655628393,1.4853189718250652
87,263131344430229,0.5951602015978488,0.49602896296240345,3.7482067083130457,2.7651598586770914
88,220702031859866,0.774212958511282,0.4894558904360901,8.615560320404509,3.9306401219761002
89,233929350704306,0.5813827952361164,0.3572991243782506,6.193465086027112,2.9787315123682667
90,247418095811976,0.46805444430189563,0.2877600749813496,4.625786865460196,3.457517163284532
91,253159831907410,0.7929190305700338,1.0048620340985026,4.771578600851965,5.926233063380764
92,241606593279794,0.3178159505247601,0.24466937586161108,5.297193781821072,2.9349503488974413
93,233819257293750,0.8304851637225175,0.20472813576794377,8.009922128764881,3.106280218712932
94,244403692982726,0.29230289515940894,0.18735923285385442,3.632823899265855,2.8328626563061894
95,242278109965859,0.7755621282519198,0.21456031512108792,5.909608147162941,3.0194258799087983
96,234781730535787,0.5375495160453237,0.1308225185652124,3.028103893598742,0.8351252353421981
97,252393038830012,0.47622788092676593,0.38692370075524957,5.35522365054033,2.945583479637027
98,283801585494713,0.6740331623773379,0.5259019441025347,4.608161374450036,2.6300371078854248
99,234917043856503,0.6962766223869511,0.17005107841804956,4.8810755180625085,1.2570263640198454
100,232914284053409,0.5779541208136816,0.1462569595266267,3.7013934577309087,0.7558472075571572
101,260140517868983,0.27271834188504085,0.2015785021636574,4.299782995123407,2.5657394802667217
102,235974973742781,0.6658277199913877,0.2825601224145033,4.2437024645303385,4.592158958844404
103,241518573209930,0.8034062746662508,0.17465915430032836,4.363378597363312,1.007282916146734
104,255440348337240,0.5157499747165079,0.36067269315555933,5.7147706152232995,3.2122694918605017
105,249057315955347,0.874069303403766,0.2668759124094885,6.633991287398355,2.8869004223141177
106,239522353394313,0.7203746254667873,0.19813406855437563,6.869439765146584,1.7455507140468665
107,240905543242042,0.8739223464568613,0.21877388070947637,7.219767850473236,2.1490456326861738
108,258772411647271,0.5447326057627303,0.15623716025668197,6.608078044598634,1.6883127594409884
109,258830751347976,0.3005196457717364,0.18055517739373064,3.476246305951457,3.681631466659505
110,249246492306263,0.955110993160114,0.41486389785599814,11.745367900963645,7.982553097157753
111,281492702411216,0.685429485780923,0.5454152468262893,10.57765098552421,3.7741118720496813
112,232571644105129,0.40710710867637645,0.14191022812711462,6.8654989616242235,1.4756611380076161
113,255100285195542,0.4551976675798696,0.16581588278431697,6.790059207688696,3.0426913338213213
114,273205793403065,0.38290777261864084,0.11354823810670368,4.023295636064312,0.8975684239371624
115,288754474999503,0.4294618998150362,0.2813399992860508,5.809596193310669,3.8139616138823853
116,278743852967446,0.7206105551260484,0.18959716304181645,10.075943558598588,1.86496182717618
117,236842090334013,0.3942840344357492,0.10489975817209923,4.1324638238176945,1.7478783613768045
118,283015479201305,0.9372597361785656,0.27126483489369113,8.09685931461737,2.8272454521365793
119,264593347507584,0.6294936764797505,0.1389444005399517,7.24435622595281,1.8205019766910449
120,216024005672627,0.1257237836718259,0.13958785969789025,6.32263540830034,3.0706602685500783
121,289121508357014,0.7470682934649576,0.2794132450760151,8.27375220599091,29.51223906170091
122,290398118226413,0.5571267166200302,0.1683399363101509,10.291145554886857,1.8016478430431744
123,314111426032770,0.6066715555450574,0.21514378693113756,6.4531443668561,1.7117670290219373
124,325674671298318,0.33098023717871705,0.32667837442711356,3.846433081102358,3.15825716638128
125,283612465580242,0.5766967182414623,0.15230423015206224,7.2216927398776045,2.8006206427144806
126,262095354411409,0.23770408730582407,0.09531398377672005,2.7868942502932557,1.9821099782170966
127,308365659757530,0.6101105520666631,0.1852228947629977,5.989752945787178,2.5905049829921745
128,293638334810125,0.6219509248694257,0.19683359575089482,10.81850984434159,2.530401039541346
129,291237701714275,0.8414330821550534,0.1994880778112952,6.007821288893141,1.4288121097844964
130,321835121706293,0.8232331568078793,0.1664638270113545,5.816932387313483,1.1066793693841406
131,308063573317258,0.6901381026369119,0.2583423131428317,8.140365164198588,6.57802174528809
132,311961762715673,0.6906391482863069,0.15696389125090146,4.345294147166918,1.3167696344698883
133,322687581840578,0.7515745380420805,0.27546060130196026,5.862295734739835,2.26854008194566
134,296883837769733,0.4012177059183479,0.10818790111050655,2.8277253289968964,0.7011753739634854
135,315210329033243,0.5497870836282798,0.1338622775847555,3.2389567165414888,0.9471389600648729
136,314688785752136,0.7041469781463139,0.2629675750072317,7.268418556117898,3.646275361016913
137,320897632001904,0.5251447667345067,0.1264761137104085,7.450961533792913,1.8401004815314725
138,313874096056086,0.7005899358959099,0.2567703324270022,8.174765927353613,3.3833186057754023
139,335745203839619,1.0739200454225268,0.3429477648746104,14.31599353512198,4.890074325437709
140,333614150739207,0.784509444515429,0.25180380560035015,8.286496190497404,3.7408020227352092
141,360145664525832,0.5647801477406329,0.174214219899794,4.525811634923209,1.3851616154529176
142,385915495241998,0.7100893338727047,0.2865751395717747,5.485811863352062,8.971082489694119
143,339212646649141,0.8836470919876216,0.252149038857294,13.5753596670468,5.115599051935602
144,397157327453493,0.7118267447942843,0.481262877442638,8.753624498316862,3.093535830886485
145,368823013640377,0.44940707932155666,0.3486833869399725,3.2560904475112715,11.826729211677284
146,312125032701948,0.550516423304782,0.12556585831333783,4.924582650306139,1.1489905740892499
147,387935835060549,0.3836608531253757,0.43290065769659253,4.818468411274631,4.370522230557644
148,396634770816386,0.27793422508378035,0.31226077084876114,4.531805404919155,3.212133620816079
149,297630084363793,0.828567314195394,0.2846709015354089,8.640053801553615,3.446575081531628
150,395895884253666,0.45658112181803095,0.18811184169010137,5.0938303367426885,2.1970206341467327
151,340484083360296,0.6831449290459534,0.18764034813323388,5.864900648731256,1.6290115092662478
152,322244864990513,0.5713031658231538,0.15000063662241298,9.633998177454393,1.5392727649239646
153,336158470488467,0.4141531714206884,0.16561149316142748,7.730849466026489,4.3209829626369025
154,360770204445616,0.19537873293125008,0.19188157973224398,5.563146895133164,6.249319855674988
155,399702083848716,0.6766235727985879,0.5712140265585128,9.700706338058234,9.848998058155043
156,344604589401698,0.6819342022567995,0.6444372029807358,3.8910731400104126,3.769866103714556
157,396278524204344,0.7165541413923512,0.5431021132046481,6.228861482531792,4.644019515360349
158,453094225115113,0.5236583213134305,0.7105126828684275,4.4576482669572535,3.0823523869703537
159,406361579772961,0.8857625755433185,0.4569827418015734,7.947193128327752,3.353060701151862
160,394174284430856,0.2613873508244286,0.17453913326208084,2.6673458560719725,2.9816742574587547
161,400349747140686,0.6976042411732684,0.7829515781505214,6.202896634713222,12.780898657762151
162,412999689179780,0.6974163874190693,0.39987447215997135,4.327017098777853,3.054490030081151
163,411204512715412,0.8016937947324416,0.5982616202767708,6.086476163699563,3.874691358454885
164,453528795093790,0.5711621126418271,0.24598966030527072,6.0800087088227555,2.4910638819484587
165,470089033444391,0.5298242662876869,0.6472832814398534,5.616214082710525,2.7741954331078076
166,397812234053716,0.3068774633973663,0.17920331143087,3.6094793426949776,3.217073273236684
167,407198399690538,0.2940377408710458,0.16087414639002232,5.7543079753459105,2.289505088533946
168,308691706335906,0.16861963054609763,0.15356191496658989,4.0569468304445016,3.6051020216560072
169,433097980495445,0.7696154476258104,0.31909292213807805,8.278362185668671,2.1319340126045425
170,467106657072642,0.5387562119435461,0.7200688723871755,3.417854133432474,3.0813127325941942
171,407482562993340,0.31967514904490707,0.23733133515079138,5.497259561388345,2.9314802363083374
172,466652040457332,0.33200146677443687,0.32302392789362544,5.177701337800885,3.0091352236905173
